family,height,width,pixels,mean,std,min,max,entropy
Allaple.L,452,128,57856,124.12403207964601,77.76727769784904,0,255,7.855484383588287
Allaple.L,452,128,57856,121.00582480641593,77.17523874313225,0,255,7.868521929635783
Lolyda.AT,369,64,23616,104.29192073170732,76.09386238979798,0,255,7.532567433680805
Allaple.A,327,256,83712,125.30674216360856,76.19800872259988,0,255,7.926817807410751
Swizzor.gen!E,613,512,313856,105.18064972471451,83.16686718406821,0,255,7.178231400855914
Dialplatform.B,216,64,13824,93.40364583333333,82.59414156285055,0,255,6.7105284836706165
Allaple.A,248,256,63488,122.78295110887096,75.98625217476624,0,255,7.874380226912889
Swizzor.gen!E,940,512,481280,98.9600939162234,85.76662038519626,0,255,6.768378887504281
Allaple.A,246,256,62976,123.00114329268293,77.04693492683346,0,255,7.851186290158305
Allaple.A,302,256,77312,124.94849441225166,76.22212035983777,0,255,7.910575766788112
Alueron.gen!J,384,256,98304,104.93860880533855,82.51733318103943,0,255,7.256225339696352
Rbot!gen,478,512,244736,97.82577961558577,81.46286861967005,0,255,6.530913489625243
Dontovo.A,456,64,29184,56.70528371710526,79.11786818652648,0,255,4.452621641378772
Allaple.A,306,256,78336,122.57573784722223,75.2621347204803,0,255,7.9081665988525565
Allaple.L,452,128,57856,123.87952848451327,77.36085455069038,0,255,7.860206323809735
Allaple.L,452,128,57856,122.14938813606194,76.111354328475,0,255,7.8688818260846
Allaple.A,246,256,62976,124.27920160060975,76.99040347658634,0,255,7.875338924185245
Allaple.L,452,128,57856,120.1490251659292,77.17671486771151,0,255,7.8560262817140485
Agent.FYI,258,64,16512,79.21220930232558,83.2247123066811,0,255,5.972207931799673
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.L,474,128,60672,124.13205432489451,76.1606390385807,0,255,7.878308171151831
Wintrim.BX,815,512,417280,123.46491085122699,75.44725061362418,0,255,7.908925365603111
Lolyda.AA2,288,128,36864,73.81201171875,90.26502699702786,0,255,4.77324060341655
Allaple.L,452,128,57856,123.69605572455752,76.84802684171413,0,255,7.855350556829474
VB.AT,983,768,754944,67.1343304933876,85.43580589068438,0,255,4.707302429481042
Allaple.A,254,256,65024,123.99360236220473,76.21947253180728,0,255,7.890057513386537
Allaple.A,264,256,67584,123.43147786458333,75.77839855948189,0,255,7.893511352693649
Lolyda.AA1,456,64,29184,99.01901726973684,93.56122815774235,0,255,5.913911579599935
Allaple.A,345,256,88320,107.96349637681159,81.76307860249611,0,255,7.4665500239842455
Allaple.A,262,256,67072,123.65899332061069,76.91861335915628,0,255,7.879699808620752
Allaple.A,302,256,77312,124.36689000413908,75.79328467157771,0,255,7.920133340831477
Allaple.L,452,128,57856,121.97243155420354,76.5111861891909,0,255,7.845696020602501
Allaple.A,327,256,83712,125.28518014143731,76.29842665704983,0,255,7.920077989782325
Allaple.L,452,128,57856,123.44194206305309,76.79595873880501,0,255,7.861076166959337
Wintrim.BX,818,512,418816,123.08122182533619,75.24898412631524,0,255,7.912417317902499
Agent.FYI,259,64,16576,81.04072152509653,84.7034400159827,0,255,5.996320511348675
Allaple.L,268,128,34304,119.22758278917911,77.33494706446753,0,255,7.666593152995893
Allaple.A,248,256,63488,121.54257497479838,76.89024166615937,0,255,7.8848718611150055
Allaple.A,246,256,62976,122.22160823170732,77.35991441658683,0,255,7.861431048032055
Obfuscator.AD,424,384,162816,117.3993710691824,79.80335514212013,0,255,7.6986634601784765
Allaple.A,248,256,63488,123.35957976310483,76.15736003698022,0,255,7.861277393445456
Allaple.A,248,256,63488,122.66077053931451,76.12444310181527,0,255,7.873313991048787
Fakerean,285,384,109440,118.28071089181286,81.07243751736054,0,255,7.579276932130401
Allaple.L,452,128,57856,123.29096377212389,77.13637731399861,0,255,7.864830510256674
Wintrim.BX,858,512,439296,121.77199655812937,76.26813670046853,0,255,7.866754917752369
C2LOP.P,584,512,299008,105.16042045697775,82.3321382867153,0,255,7.277586385276356
Adialer.C,410,512,209920,93.57423780487805,75.16232285179181,0,255,6.524738327462886
Dialplatform.B,216,64,13824,94.23278356481481,82.38926653425611,0,255,6.752752454807495
Allaple.A,248,256,63488,122.56694178427419,76.16517164439465,0,255,7.879870623063467
Allaple.A,346,256,88576,125.16410765895954,75.61827516103135,0,255,7.939488465307848
Lolyda.AT,441,64,28224,104.7625779478458,75.39873505083324,0,255,7.542685369408757
Allaple.A,248,256,63488,123.54822958669355,76.31961332640547,0,255,7.87523076262441
Allaple.L,452,128,57856,123.72972552544248,77.46484009190192,0,255,7.857627241692839
Allaple.A,265,256,67840,124.14604952830189,77.30954238684629,0,255,7.884213625974478
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA3,488,512,249856,180.18223296618854,63.56405999269274,0,255,1.5339575127792857
Allaple.L,452,128,57856,123.47417726769912,77.21554605625828,0,255,7.855201205342657
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,302,256,77312,124.82767228890728,76.25240292105765,0,255,7.919055158631703
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Swizzor.gen!I,597,512,305664,102.26656393948912,83.6870029283767,0,255,7.0353551804899634
Allaple.A,302,256,77312,124.81609581953643,76.39693116413191,0,255,7.914171184594483
Lolyda.AT,402,64,25728,103.85459421641791,75.41600449728637,0,255,7.5614931178409
Allaple.A,306,256,78336,123.31968698937908,75.59615505833496,0,255,7.907111726560963
Instantaccess,445,384,170880,121.49376170411985,78.13564913750857,0,255,7.837878406687845
Lolyda.AA2,288,128,36864,72.95027669270833,89.78457076581363,0,255,4.812271995475267
Allaple.A,286,256,73216,124.00584571678321,75.84271577256227,0,255,7.906159675909754
Allaple.L,452,128,57856,123.61965915376106,77.14833318923479,0,255,7.856080921112408
VB.AT,1082,768,830976,70.5686999383857,85.9803622739174,0,255,4.967539278454538
Instantaccess,445,384,170880,121.44650632022471,78.15473056076308,0,255,7.837912136982048
Allaple.A,286,256,73216,124.57176027097903,76.67182388281698,0,255,7.907729600687407
Allaple.L,452,128,57856,122.246577710177,76.27433175749435,0,255,7.85359281471294
Malex.gen!J,282,384,108288,122.73145685579196,75.3864840545576,0,255,7.931956148539233
Fakerean,285,384,109440,115.5235745614035,82.26426387951038,0,255,7.524864371974212
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA2,244,128,31232,95.77110015368852,90.99850718856236,0,255,5.851844944640048
C2LOP.gen!g,902,768,692736,103.13339280764967,80.623196652531,0,255,7.191172568431176
Alueron.gen!J,368,256,94208,106.02379840353261,82.49357918262592,0,255,7.283794169361958
Allaple.A,248,256,63488,123.4382560483871,76.39569654296795,0,255,7.883307498550816
Allaple.A,246,256,62976,123.38767149390245,76.60620469322187,0,255,7.863994123384429
Instantaccess,445,384,170880,121.4969218164794,78.1738947512593,0,255,7.837816617214924
Obfuscator.AD,424,384,162816,117.52877481328616,79.77827828156884,0,255,7.698767135722077
Allaple.A,306,256,78336,123.88494434232027,76.09544750755171,0,255,7.903297002151987
Allaple.A,334,256,85504,123.30637163173652,76.20552213742543,0,255,7.902584153443547
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Allaple.A,365,256,93440,124.9816459760274,75.82813341241699,0,255,7.94350340578534
Allaple.A,304,256,77824,124.87068256578948,75.96907429098698,0,255,7.913724804690068
Autorun.K,683,768,524544,108.85945316312835,87.63790094019905,0,255,6.6098255096892355
Allaple.L,452,128,57856,123.23128111172566,76.76976080288445,0,255,7.865039905598891
Adialer.C,410,512,209920,92.1917158917683,74.54859894190697,0,255,6.50376590318555
Allaple.A,281,256,71936,124.56333407473309,76.14091445915108,0,255,7.901840983930894
Allaple.A,246,256,62976,122.18430830792683,76.17268022385211,0,255,7.861992182438586
Allaple.A,306,256,78336,122.42437704248366,76.36467874377865,0,255,7.911006959806116
Lolyda.AA2,288,128,36864,73.13465711805556,89.62179430582705,0,255,4.833488892686013
Allaple.A,254,256,65024,124.04078494094489,76.55781701071982,0,255,7.878632346362536
Allaple.A,264,256,67584,122.36220111268939,76.80276989411217,0,255,7.894445068232284
VB.AT,1787,1024,1829888,115.47612203588416,81.61952384932161,0,255,7.578244162562577
Autorun.K,683,768,524544,108.85944172462176,87.63790833974552,0,255,6.60983209510108
Allaple.A,254,256,65024,123.02585199311024,76.00890383670148,0,255,7.891413629023514
Allaple.A,248,256,63488,123.85811491935483,76.47351518086404,0,255,7.874369159679119
Dontovo.A,456,64,29184,56.705078125,79.11750145645809,0,255,4.452581204009418
Allaple.A,327,256,83712,124.925124235474,76.04815999139672,0,255,7.921535436466788
VB.AT,812,768,623616,82.83770621664614,88.92391804663887,0,255,5.5516992355546755
Instantaccess,467,384,179328,119.33202288543897,78.88507112012314,0,255,7.777547860421317
Rbot!gen,464,512,237568,98.12460432381465,81.31762348411701,0,255,6.539006877476645
Allaple.A,248,256,63488,123.67274130544355,77.1622201266713,0,255,7.880231706602119
C2LOP.P,728,512,372736,110.50912710336539,83.18456923609745,0,255,7.13379138690199
Allaple.A,370,256,94720,124.2061549831081,75.47304698692894,0,255,7.920405245531295
Instantaccess,435,384,167040,120.33016642720307,78.14071006761922,0,255,7.817807553468082
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Instantaccess,445,384,170880,121.60107677902622,78.18361202868401,0,255,7.837771411478266
Autorun.K,683,768,524544,108.85945316312835,87.6379008314323,0,255,6.609831844887976
Allaple.A,306,256,78336,123.02373110702614,75.6671721867588,0,255,7.903387909101125
Lolyda.AA1,400,64,25600,95.3675390625,92.04179435031152,0,255,5.840450473882037
Instantaccess,435,384,167040,119.87850215517241,78.40316178741853,0,255,7.796143732470252
Allaple.A,254,256,65024,124.30899360236221,76.96861115366558,0,255,7.88316911434846
Lolyda.AA1,432,64,27648,94.8181785300926,91.84640148078357,0,255,5.818603007526724
Agent.FYI,258,64,16512,80.30135658914729,84.99476031559475,0,255,5.967613489609245
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Alueron.gen!J,266,384,102144,102.9016682330827,83.55029895173186,0,255,7.128669446946406
Lolyda.AA2,288,128,36864,73.01584201388889,89.81451045159166,0,255,4.813134306707799
Allaple.A,264,256,67584,124.66244969223484,76.7159814103476,0,255,7.89454757575548
Allaple.L,452,128,57856,122.3484340431416,76.26412227298131,0,255,7.855903688348327
Rbot!gen,478,512,244736,97.82638026281381,81.46315833657484,0,255,6.530909292409358
Fakerean,285,384,109440,113.83574561403509,80.21796019712012,0,255,7.580210390706627
Allaple.A,306,256,78336,124.20135059232027,76.16687776653879,0,255,7.913795819807459
Skintrim.N,499,384,191616,104.30255824148297,83.26926460128993,0,255,7.192707593952098
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Swizzor.gen!E,602,512,308224,106.3101510589701,82.63653201446891,0,255,7.242584382180636
Allaple.L,452,128,57856,122.18789753871681,76.24603169143185,0,255,7.8568192960705865
Yuner.A,683,768,524544,108.84933389763299,87.64029075481817,0,255,6.610591865088436
Lolyda.AA1,400,64,25600,94.556015625,91.81229783708041,0,255,5.81894893169431
Allaple.L,448,128,57344,120.82081821986607,76.03122269537516,0,255,7.842087716573008
Dialplatform.B,432,64,27648,94.24840856481481,82.71518520674894,0,255,6.739918501026212
Allaple.L,452,128,57856,123.97637237278761,77.22884545959324,0,255,7.86359268741702
Allaple.A,345,256,88320,108.10998641304347,81.90369875331915,0,255,7.472289950834915
Allaple.A,248,256,63488,123.41354271673387,76.3116830006137,0,255,7.877366730218026
VB.AT,734,768,563712,82.88435229336966,89.17434729154675,0,255,5.528624145103637
Lolyda.AA1,400,64,25600,92.7333984375,91.93073977617266,0,255,5.732182420718907
Allaple.A,264,256,67584,124.95568477746212,76.96527772597601,0,255,7.898836800726305
Allaple.A,306,256,78336,122.94809538398692,75.6803965929081,0,255,7.903351517044896
Dontovo.A,456,64,29184,56.704152960526315,79.11596504963694,0,255,4.452670312461823
Allaple.L,452,128,57856,122.97307107300885,76.3644732306251,0,255,7.866110912802782
Allaple.A,248,256,63488,123.93304246471774,76.688772225559,0,255,7.88186236290196
Allaple.A,365,256,93440,124.52394049657535,75.49043065412843,0,255,7.937673720911905
Allaple.A,264,256,67584,124.25063624526516,76.04411682754598,0,255,7.898870172577964
Swizzor.gen!E,634,512,324608,105.4843780806388,83.90634343623907,0,255,7.170830971746781
Skintrim.N,507,384,194688,104.73790372287968,83.12084747297759,0,255,7.210353266472788
C2LOP.gen!g,900,768,691200,114.39020833333333,80.63331198298559,0,255,7.583170078169065
Allaple.L,452,128,57856,123.38066924778761,76.92527788513189,0,255,7.858886565292497
Fakerean,285,384,109440,118.28071089181286,81.07243751736054,0,255,7.579276932130401
VB.AT,1030,768,791040,74.9743502224919,85.03195510164214,0,255,5.408408095651249
Lolyda.AA2,240,128,30720,96.88193359375,91.01383694115306,0,255,5.901783699145909
Allaple.L,452,128,57856,123.017578125,76.36863811110067,0,255,7.8549775421001
Allaple.L,452,128,57856,123.78809457964601,76.92785142275864,0,255,7.867846139307983
Allaple.L,452,128,57856,123.88943238384955,77.13428328545254,0,255,7.860596907699723
Allaple.L,452,128,57856,122.83047566371681,76.30047601486206,0,255,7.854257092500372
Allaple.A,254,256,65024,124.88524237204724,77.275808381419,0,255,7.882519287944447
Malex.gen!J,295,256,75520,121.05973252118645,76.14792048233745,0,255,7.873527704147621
VB.AT,935,512,478720,81.78033923796791,88.94037176444387,0,255,5.395867509613143
Fakerean,277,384,106368,122.45867178098676,79.81613751945557,0,255,7.673127664145615
Allaple.A,306,256,78336,123.7171160130719,75.59596696072309,0,255,7.907248201735827
Adialer.C,410,512,209920,92.1917158917683,74.54859894190697,0,255,6.50376590318555
Allaple.A,264,256,67584,122.34536280776516,76.34179865607842,0,255,7.8689970460422005
Allaple.L,452,128,57856,122.88753111172566,76.94711043944642,0,255,7.858159423904196
Allaple.A,265,256,67840,124.18122051886793,77.08003318911365,0,255,7.888399701971093
Malex.gen!J,346,256,88576,121.93363890895954,75.93065098587738,0,255,7.898513703620168
Allaple.A,254,256,65024,123.72433255413385,76.80191232107987,0,255,7.884313460979255
Lolyda.AA1,464,64,29696,95.52724272629311,91.2166392800171,0,255,5.904439236575764
Instantaccess,445,384,170880,121.4800620318352,78.09074537694025,0,255,7.837836190785421
Allaple.A,365,256,93440,125.69776327054795,76.14282212681245,0,255,7.935623775702189
Instantaccess,445,384,170880,121.46136470037453,78.15888040373473,0,255,7.837974460256564
Lolyda.AA2,240,128,30720,96.85826822916667,91.0236860521579,0,255,5.903186190231324
Allaple.L,466,128,59648,122.8265658530043,77.37380729887802,0,255,7.85206287738338
Allaple.L,452,128,57856,121.28327226216814,77.16803147976206,0,255,7.861249494934765
Allaple.A,306,256,78336,123.60056678921569,75.63438941796315,0,255,7.90709312658566
Allaple.A,246,256,62976,121.68877032520325,76.32743738543388,0,255,7.861099058276432
Allaple.A,246,256,62976,123.63827489837398,76.54910616855639,0,255,7.867654386075502
Lolyda.AA1,400,64,25600,94.628046875,91.96547251685169,0,255,5.813855469473376
C2LOP.gen!g,964,512,493568,113.23640916753112,80.73154130477515,0,255,7.604811206047796
Allaple.A,334,256,85504,123.83062780688623,76.42897858282807,0,255,7.9177396935165145
Allaple.L,452,128,57856,123.60619469026548,76.82026789541965,0,255,7.857488959632743
Obfuscator.AD,424,384,162816,117.42607606132076,79.8290262016515,0,255,7.6987013257367
Allaple.A,286,256,73216,123.15555343094405,75.73524294656157,0,255,7.900181530580034
Fakerean,285,384,109440,117.99862938596492,80.394724405913,0,255,7.592528027524022
Allaple.A,306,256,78336,121.85333690767973,76.32541305722799,0,255,7.902953590790814
Dialplatform.B,216,64,13824,94.33803530092592,82.71454258853576,0,255,6.743700596502609
Fakerean,282,384,108288,118.60118388002364,81.07671631996365,0,255,7.588352607298027
Allaple.A,248,256,63488,123.24114793346774,76.17086098633776,0,255,7.882152202769825
Allaple.A,246,256,62976,122.48869410569105,76.25910872371438,0,255,7.855921871333911
Allaple.L,452,128,57856,122.16331927544248,76.45168834312615,0,255,7.856799402857703
Allaple.A,248,256,63488,123.38966418850806,76.57767244923663,0,255,7.8762902278434215
Allaple.A,256,256,65536,123.42472839355469,76.08198408750341,0,255,7.889612970070861
C2LOP.gen!g,958,512,490496,110.4557366420929,81.31187481353825,0,255,7.474362404902652
Allaple.A,248,256,63488,122.24158896169355,76.70201599867823,0,255,7.867187032599858
Allaple.A,302,256,77312,125.73195622930463,76.75315752257472,0,255,7.9186092434464745
Allaple.A,306,256,78336,123.29624948937908,75.83430933724871,0,255,7.907780323822397
Allaple.A,246,256,62976,120.1150438262195,76.64429920857212,0,255,7.866568615181554
Allaple.A,246,256,62976,121.6255081300813,76.09530760452161,0,255,7.859986091293708
VB.AT,1082,768,830976,70.53338243222427,85.96142903262502,0,255,4.966694812030402
Allaple.L,466,128,59648,122.6901321083691,76.84786517684437,0,255,7.857513494024676
Instantaccess,445,384,170880,121.411797752809,78.12223503031247,0,255,7.837895275979202
